site_id,site_name,suburb
3153,BRIDGE INN BETWEEN MERNDA AND CRAVENS,Mernda
3768,MERNDA VILLAGE/GALLOWAY,Mernda
4412,PLENTY/MERNDA VILLAGE,Mernda
7093,AQUEDUCT/ST HELENA SHOP CENTRE,Merrijig (East Gippsland - Vic.)
1737,DONNYBROOK ROAD / ST GEORGES BOULEVARD,Mickleham
1751,DONNYBROOK RD/ERROL BLVD/ELLSCOTT BLVD,Mickleham
2045,DONNYBROOK ROAD / POLARIS ROAD,Mickleham
2193,DONNYBROOK/HUME FWY NB RAMPS,Mickleham
3014,BEACONSFIELD NR MCGREGOR,Middle Park
3038,BEACONSFIELD NR MILLS,Middle Park
3538,BEACONSFIELD NR HAROLD,Middle Park
3539,BEACONSFIELD NR LANGRIDGE,Middle Park
4924,CANTERBURY NR WRIGHT,Middle Park
5179,BURONGA-MILDURA SOUTH/ETIWANDA,Mildura
6206,STURT(DEAKIN)/SEVENTH,Mildura
6412,CALDER HWY (15TH ST) BIG W ENTRANCE,Mildura
6440,STURT HWY (DEAKIN)/TWELTH,Mildura
6442,STURT(DEAKIN)/EIGHTH,Mildura
6443,STURT(DEAKIN)/NINTH,Mildura
6444,STURT(DEAKIN)/TENTH,Mildura
6445,STURT(DEAKIN)/ELEVENTH,Mildura
6446,CALDER HWY NR MILDURA PLAZA,Mildura
6447,STURT(DEAKIN)/THIRTEENTH,Mildura
6449,STURT(DEAKIN)/FOURTEENTH,Mildura
6450,CALDER/SAN MATEO,Mildura
1382,MCDONALDS/MURDOCH,Mill Park
1560,CIVIC DRIVE & BUS INTERCHANGE,Mill Park
2028,MORANG DR BET PINDARI AV AND MOORHEAD DR,Mill Park
2763,PLENTY/CHILDS,Mill Park
2772,CHILDS/STABLES SHOPPING CENTRE,Mill Park
2779,CHILDS/REDLEAP,Mill Park
2797,PLENTY NR MAYFIELD,Mill Park
2808,CHILDS/PRINCE OF WALES,Mill Park
2809,CHILDS/BETULA,Mill Park
2945,PLENTY/CENTENARY/UNIVERSITY,Mill Park
3242,PLENTY/BUSH/DEVELOPMENT,Mill Park
3896,MCDONALDS/PLENTY VALLEY SC ACCESS 2,Mill Park
3898,MCDONALDS/PLENTY VALLEY SC ACCESS1,Mill Park
4995,PLENTY/MCKIMMIES,Mill Park
306,WARBURTON HWY NR HEARSE,Millgrove
105,MAROONDAH/COCHRANE/COOK,Mitcham
108,MITCHAM/BRUNSWICK/CULCUTTA,Mitcham
112,MAROONDAH/STATION,Mitcham
121,MAROONDAH/MITCHAM,Mitcham
123,MAROONDAH NR MONOMEETH,Mitcham
124,MAROONDAH/DEEP CREEK,Mitcham
343,MITCHAM/SPRINGFIELD,Mitcham
344,DONCASTER EAST NR MITCHAM,Mitcham
345,MITCHAM/DONCASTER EAST,Mitcham
346,MITCHAM/VICTORIA,Mitcham
349,ROOKS NR CARWEEN,Mitcham
582,MITCHAM NR ORIENT,Mitcham
596,MITCHAM/PREMIER/REDLAND,Mitcham
6637,WIRRAWAY NR VALE,Moe
6638,MOE-GLENGARRY(LLOYD) NR FOWLER,Moe
6639,GEORGE NR MOORE,Moe
922,MAIN NR MT PLEASANT,Monbulk
1194,MAIN NR MONBULK,Monbulk
2201,WHITEHORSE NR MARLBOROUGH,Mont Albert
2202,MAROONDAH/HIGH,Mont Albert
2219,ELGAR NR MAROONDAH,Mont Albert
3135,MONT ALBERT NR LEOPOLD,Mont Albert
3936,BERESFORD NR EARLE,Mont Albert
3943,ELGAR/ARNOLD,Mont Albert
3918,EASTERN FWY/ELGAR,Mont Albert North
3920,ELGAR/BELMORE,Mont Albert North
3921,ELGAR NR LORAINE,Mont Albert North
3932,BELMORE NR MCCOLL,Mont Albert North
720,PARA NR DOBSON,Montmorency
1583,Para Road/ Rattray Road,Montmorency
146,CANTERBURY/MT DANDENONG,Montrose
804,SWANSEA/ CAMBRIDGE,Montrose
814,MT DANDENONG NR LILYDALE-MON,Montrose
1520,MT D'DENONG/MONTROSE/MT D'DENONG TOURIST,Montrose
5167,BELLARINE HWY/RAIL TRAIL NR EARLS RD,Moolap
5213,GEELONG-PORTARLINGTON/POINT HENRY,Moolap
5215,BELLARINE HWY/MOOLAP STATION,Moolap
5361,BELLARINE HIGHWAY / CLIFTON AVENUE,Moolap
5362,MELALUKA ROAD near LEOPOLD PLAZA ACCESS,Moolap
1001,MT ALEXANDER NR HALL,Moonee Ponds
1003,MT ALEXANDER NR COMMU CENTRE,Moonee Ponds
1005,ASCOT VALE/GLADSTONE,Moonee Ponds
1006,PUCKLE/MOORE/MARGARET/HOLMES,Moonee Ponds
2870,ORMOND/MYRNONG/PATTISON,Moonee Ponds
3510,MT ALEXANDER/PUCKLE/DEAN,Moonee Ponds
3511,MT ALEXANDER/KELLAWAY/TAYLORS,Moonee Ponds
3512,MT ALEXANDER (W) NR GRANDISON,Moonee Ponds
3517,MT ALEXANDER (E) NR CRAWFORD,Moonee Ponds
3605,PASCOE VALE/KELLAWAY,Moonee Ponds
3659,MT ALEXANDER NR DAVIES,Moonee Ponds
3830,PASCOE VALE NR MURRAY,Moonee Ponds
3831,PASCOE VALE/WILSON,Moonee Ponds
4047,GLADSTONE NR PRATT,Moonee Ponds
4199,WAVERLEY/HOLMES,Moonee Ponds
4200,PUCKLE NR PRATT,Moonee Ponds
4201,RALEIGH NR WOODS,Moonee Ponds
4202,MARIBYRNONG/ORFORD/WALTER,Moonee Ponds
4206,MT ALEXANDER/ORMOND/MARIBYRNONG,Moonee Ponds
4211,MARIBYRNONG BTN LENNOX & BOWEN,Moonee Ponds
2323,NEPEAN/STATION/KEILLER,Moorabbin
3703,WARRIGAL/COCHRANES,Moorabbin
4616,WICKHAM/ROWANS,Moorabbin
4617,CHESTERVILLE/WICKHAM/KEYS,Moorabbin
4634,STATION NR CENTRAL,Moorabbin
4635,CHESTERVILLE/COCHRANES,Moorabbin
1419,Lower Dandenong Road / Hargrave Place,Moorabbin Airport
1710,Lwr Dandenong Rd / Rivette St,Moorabbin Airport
3139,CENTRE DANDENONG/KINGSTON CENTRAL,Moorabbin Airport
3145,CENTRE DANDENONG/CHIFLEY,Moorabbin Airport
118,HULL/MOOROOLBARK,Mooroolbark
148,MANCHESTER/BRICE,Mooroolbark
151,MANCHESTER/BELLARA,Mooroolbark
809,BRICE NR GEORGE & BATHURST,Mooroolbark
810,BRICE NR STATION,Mooroolbark
818,HULL NR REAY,Mooroolbark
1340,HULL/CARDIGAN/BRICE,Mooroolbark
1369,HULL NR MANCHESTER,Mooroolbark
6065,Midland Hwy / Charle St / Westwood Dr,Mooroopna
6334,ECHUCA-MOOROOPNA NR ANN,Mooroopna
6335,ECHUCA-MOOROOPNA NR CARR CRES,Mooroopna
6336,MIDLAND HWY/YOUNG/MORRELL,Mooroopna
6337,MIDLAND HWY/O'BRIEN,Mooroopna
6338,MIDLAND/ECHUCA-MOOROOPNA,Mooroopna
6341,ECHUCA-MOOROOPNA NR BAKER,Mooroopna
6632,Midland Hwy / Kidstown Access,Mooroopna
1192,WHITE NR DAVEY,Mordialloc
2333,NEPEAN NR CENTREWAY,Mordialloc
2342,NEPEAN HWY/MCDONALD,Mordialloc
2353,WHITE/TREEBY,Mordialloc
3036,BEACH/CENTREWAY,Mordialloc
3043,BEACH NR BAY & HIGH,Mordialloc
3709,BEACH NR NEPEAN,Mordialloc
3712,WARREN NR BROWNFIELD,Mordialloc
3713,GOVERNOR NR CHUTE,Mordialloc
4647,BOUNDARY/MALCOLM/WHITE,Mordialloc
4648,LWR DANDENONG/DE HAVILLAND,Mordialloc
237,NEPEAN/BUNGOWER,Mornington
238,NEPEAN NR MOOMBA,Mornington
239,NEPEAN/MAIN/MORNINGTON-TYABB,Mornington
307,NEPEAN HWY/BUNNINGS/MORNINGTON SC,Mornington
336,BARKLY/RAILWAY/RING,Mornington
1165,NEPEAN/OAKBANK/EAGLE,Mornington
2019,NEPEAN HWY/BENTONS,Mornington
2343,NEPEAN/TANTI/PENTECOST,Mornington
6654,PRINCES/VINCENT,Morwell
6655,TRARALGON/JANE (RAIL O/PASS),Morwell
6657,MORWELL-THORPDALE/COMMERCIAL,Morwell
6658,COMMERCIAL NR TARWIN,Morwell
6660,MORWELL-TRARALGON/MCDONALD,Morwell
6661,MORWELL-TRARALGON NR BRIDLE,Morwell
6663,COMMERCIAL/HAZELWOOD,Morwell
6665,MORWELL-TRARALGON/CHURCH,Morwell
6670,MORWELL-TRARALGON/MONASH WAY,Morwell
6671,PHE EXIT RAMP (EAST BOUND)/MONASH WAY,Morwell
6673,MORWELL-TRARALGON/BRIDLE/CENTRE VALLEY,Morwell
6675,MORWELL-TRARALGON/ALEXANDER TRAMWAY,Morwell
5872,BALLARAT-BUNINYONG RD/ DAMASCUS COLLEGE,Mount Clear
5873,BALLARAT-BUNINYONG/HOCKING,Mount Clear
5874,BALLARAT-BUNINYONG/RECREATION,Mount Clear
5882,BALLARAT-BUNINYONG RD/OLYMPIC AVE,Mount Clear
5162,SURF COAST/FEEHANS/COASTSIDE,Mount Duneed
5334,BAANIP BOULEVARD / SOVEREIGN DR,Mount Duneed
5335,PRINCES HIGHWAY WEST/HESSE STREET,Mount Duneed
5336,PRINCES HWY WEST/DEANS MARSH RD/MURRELL,Mount Duneed
5347,BAANIP BOULEVARD/GHAZEEPORE ROAD,Mount Duneed
5360,WARRALILY BOULEVARD/HORSESHOE BEND ROAD,Mount Duneed
235,NEPEAN/CANADIAN BAY,Mount Eliza
236,NEPEAN/WOORALLA/MT ELIZA WAY,Mount Eliza
278,NEPEAN/HUMPHRIES,Mount Eliza
732,MT ELIZA NR DAVIES,Mount Eliza
836,CANADIAN BAY/MT ELIZA WAY,Mount Eliza
837,MT ELIZA WAY NR CANADIAN BAY,Mount Eliza
1390,MOOROODUC NR ERAMOSA WEST,Mount Eliza
1717,Nepean Highway near Tower Road,Mount Eliza
106,SWANSEA/BIRMINGHAM,Mount Evelyn
817,WRAY NR STATION,Mount Evelyn
819,WRAY NR YORK,Mount Evelyn
820,MONBULK/CLEGG,Mount Evelyn
989,YORK/WRAY,Mount Evelyn
1394,LILYDALE-MONBULK NR JOY AVENUE,Mount Evelyn
1768,York Road  btw Karen Crt & Hawkins Rd,Mount Evelyn
5340,Birmingham Road near Alice Street,Mount Evelyn
240,NEPEAN/CRAIGIE,Mount Martha
1361,ESPLANADE NR WATSON,Mount Martha
2023,NEPEAN HWY/BRUCE,Mount Martha
2025,NEPEAN HWY/BALCOMBE G-SCHOOL ACC/BAY,Mount Martha
263,MONASH/FORSTER,Mount Waverley
264,MONASH/BLACKBURN,Mount Waverley
348,HUNTINGDALE/BROCKHOFF,Mount Waverley
352,BLACKBURN NR MONTGOMERY,Mount Waverley
358,BLACKBURN/HIGH ST RD,Mount Waverley
359,BLACKBURN/COLEMAN,Mount Waverley
360,BLACKBURN/WAVERLEY,Mount Waverley
362,BLACKBURN NR CHERRY,Mount Waverley
464,HIGH ST RD/STEPHENSONS,Mount Waverley
465,HIGH ST RD NR CHARLES,Mount Waverley
466,HIGH ST RD/LAWRENCE,Mount Waverley
474,HUNTINGDALE NR RAILWAY,Mount Waverley
476,STEPHENSONS NR SIMPSON,Mount Waverley
478,VIRGINIA NR STEPHENSONS,Mount Waverley
479,STEPHENSONS NR KEMP,Mount Waverley
480,STEPHENSONS/MILLER,Mount Waverley
481,STEPHENSONS/WAIMARIE,Mount Waverley
482,STEPHENSONS/VIRGINIA,Mount Waverley
483,STEPHENSONS/WAVERLEY,Mount Waverley
485,WAVERLEY NR MCLAREN,Mount Waverley
486,WAVERLEY NR PARK LANE,Mount Waverley
487,WAVERLEY/FORSTER,Mount Waverley
496,HIGH ST RD NR ALVIE,Mount Waverley
544,BLACKBURN NR MATTHEW,Mount Waverley
580,HIGHBURY NR NARMARA,Mount Waverley
3196,HIGHBURY/STEPHENSONS/MIDDLEB,Mount Waverley
3281,HUNTINGDALE NR ESTELLE,Mount Waverley
3675,MONASH FWY/HUNTINGDALE (ON RAMP O/B),Mount Waverley
3723,MONASH/BLACKBURN RAMP SIGNALS IB,Mount Waverley
3724,MONASH/FORSTER I/B RAMP (RAMP MTR),Mount Waverley
3725,FERNTREE GULLY/GILBY,Mount Waverley
3748,MONASH/FORSTER OB,Mount Waverley
3935,HUNTINGDALE/HIGHBURY/GILLARD,Mount Waverley
3963,FORSTER/RICKETTS/HARDNER,Mount Waverley
4712,HUNTINGDALE NR HILLCREST,Mount Waverley
4715,FERNTREE GULLY/CLAYTON/STEPHENSONS,Mount Waverley
40202,M1 IB on Huntingdal Rd bridge,Mount Waverley
40203,M1 OB N Huntingdale Rd entry ramp VSL,Mount Waverley
40204,M1 OB West of Stanley Avenue,Mount Waverley
40205,M1 IB West of Stanley Avenue,Mount Waverley
40206,M1 OB West of Stephensons Rd,Mount Waverley
40207,M1 IB West of Stephensons Rd,Mount Waverley
40208,M1 IB S of Forster Rd entry ramp VSL,Mount Waverley
40209,M1 OB East of Fortser Rd exit ramp,Mount Waverley
40210,M1 IB East of Forster Rd entry ramp,Mount Waverley
40211,M1 IB E Forster Rd exit ramp diverge,Mount Waverley
40212,M1 OB E of Forster Rd entry ramp merge,Mount Waverley
40213,M1 OB N of Forster Rd entry ramp VSL,Mount Waverley
40214,M1 OB West of Blackburn Rd exit ramp,Mount Waverley
40215,M1 IB West of Blackburn Rd entry ramp,Mount Waverley
40216,M1 IB S of Blackburn Rd entry ramp VSL,Mount Waverley
40217,M1 OB East of Blackburn Rd exit ramp,Mount Waverley
40218,M1 IB East of Blackburn Rd entry ramp,Mount Waverley
266,MONASH/JACKSONS,Mulgrave
285,POLICE/WANDA/GRACE,Mulgrave
405,MONASH EXIT RAMP/POLICE,Mulgrave
430,SPRINGVALE/DUNLOP,Mulgrave
432,SPRINGVALE/WELLINGTON,Mulgrave
472,POLICE/BROWNS,Mulgrave
484,WANDA NR SHAFTSBURY,Mulgrave
489,WELLINGTON/WANDA/MONASH,Mulgrave
491,WELLINGTON/COLES MYER HOUSE,Mulgrave
492,WELLINGTON/JELLS,Mulgrave
493,WELLINGTON/BRANDON PK,Mulgrave
527,POLICE/HANSWORTH,Mulgrave
536,MONASH FWY RAMP METERING/FTG I/B,Mulgrave
540,MONASH FWY/WELLINGTON IB,Mulgrave
659,POLICE/JACKSONS,Mulgrave
878,MONASH FWY/JACKSONS (IB),Mulgrave
987,SPRINGVALE/MILES,Mulgrave
1109,EASTLINK/POLICE INTERCHANGE,Mulgrave
1115,MONASH/JACKSONS OB,Mulgrave
1207,JACKSONS RD/ST MARYS SEMINARY/ACCESS,Mulgrave
1545,PRINCES HWY/BUNNINGS ENT,Mulgrave
3535,Wellington Rd / Mazda Rd / Nestle Rd,Mulgrave
40225,M1 IB E Ferntree Gully Rd entry ramp,Mulgrave
40227,M1 IB West of Springvale Rd,Mulgrave
40228,M1 OB West of Springvale Rd,Mulgrave
40232,M1 IB East of Springvale Rd,Mulgrave
40239,M1 OB W Wellington Rd interchange,Mulgrave
40241,M1 OB W Wellington Rd interchange VSL,Mulgrave
40242,M1 IB East of Wellington Rd interchange,Mulgrave
40243,M1 IB East of Wellington Rd,Mulgrave
40244,M1 IB East of Wellington Rd,Mulgrave
40245,M1 IB West of Jacksons Rd entry ramp,Mulgrave
40246,M1 OB West of Jacksons Rd exit ramp,Mulgrave
40247,M1 IB E Jacksons Rd entry ramp VSL,Mulgrave
40248,M1 IB East of Jacksons Rd entry ramp,Mulgrave
40249,M1 OB East of Jacksons Rd exit ramp,Mulgrave
40250,M1 OB bet Jacksons Rd entry ramp VSL,Mulgrave
2758,NEERIM NR HOBART,Murrumbeena
3567,MURRUMBEENA/KANGAROO,Murrumbeena
4085,MURRUMBEENA/NEERIM,Murrumbeena
4086,POATH/NEERIM,Murrumbeena
4100,MURRUMBEENA NR OAKLEIGH,Murrumbeena
6048,GOULBURN VALLEY HWY NR PRENTICE,Nagambie
204,PHE/MAGID,Narre Warren
206,PHE/WEBB,Narre Warren
396,NARRE WARREN NTH/MARAMBA,Narre Warren
397,SHRIVES/CENTRE,Narre Warren
403,NARRE WARREN NTH/MAGID/RYELANDS,Narre Warren
445,PHE/OVERLAND,Narre Warren
509,MONASH FWY/TINKS,Narre Warren
518,WEBB NR REBOUND,Narre Warren
523,JOSEPHINE NR MONASH FWY,Narre Warren
530,MONASH/PHE,Narre Warren
533,NARRE WARREN-CRANBOURNE/FULLARD,Narre Warren
543,NARRE WARREN NTH/OVERLAND/VICTOR,Narre Warren
566,PATRICK NORTHEAST NR MAGID,Narre Warren
594,MONASH FWY/NARRE WARREN NTH,Narre Warren
598,PHE/VICTOR,Narre Warren
601,PHE/TINKS,Narre Warren
604,PHE/NARRE WARREN-CRANBOURNE,Narre Warren
1124,MONASH/NARRE WARREN NORTH IB,Narre Warren
1129,MONASH/ERNST WANKE IB,Narre Warren
1130,MONASH/PHE IB,Narre Warren
1300,PHE/RICHARDSON ST,Narre Warren
1408,Monash/Narre Warren OB,Narre Warren
1525,MAGID BTW LINK/HEYINGTON,Narre Warren
5314,WEBB NR VALLEY FAIR,Narre Warren
401,NARRE WARREN NTH/ERNST WANKE,Narre Warren North
519,HEATHERTON/BELGRAVE-HALLAM,Narre Warren North
526,NARRE WARREN NTH/MEMORIAL,Narre Warren North
557,HALLAM NTH/BELGRAVE-HALLAM,Narre Warren North
558,HALLAM NTH/JAMES COOK,Narre Warren North
1423,Narre Warren North Road /  Fox Road,Narre Warren North
1580,Main Street NR Winters Lane,Narre Warren North
506,NARRE WARREN-CRANB/ORMOND/LITTLECROFT,Narre Warren South
532,NARRE WARREN-CRANBOURNE/CENTRE,Narre Warren South
1314,NARRE WARREN-CRANBOURNE NR HILLSMEADE,Narre Warren South
3174,NARRE WARREN - CRANBOURNE/GREAVES,Narre Warren South
3176,POUND/SEEBECK,Narre Warren South
3177,BERWICK-CRANBOURNE/GLASSCOCKS/GRICES,Narre Warren South
5846,BALLARAT-BUNINYONG RD NEAR FOREST ST,Navigators
6641,MOE-GLENGARRY/OLLERTON,Newborough
6643,MOE-GLENGARRY/DINWOODIE,Newborough
6645,MOE-GLENGARRY(JOHN FIELD)/SHANAHAN,Newborough
6647,MOE-GLENGARRY(JOHN FIELD)/OLD SALE,Newborough
5051,GEELONG-PORTARLINGTON/RYRIE/BOUNDARY,Newcomb
5208,BELLARINE HWY / COPPARDS,Newcomb
5209,BELLARINE HWY (ORMOND) / BOUNDARY,Newcomb
5210,BELLARINE HWY / WILSONS,Newcomb
5218,BELLARINE HWY NR NELSON,Newcomb
5823,PLEASANT NR SOUTH,Newington
1097,MASON NR MIRLS,Newport
1099,MELBOURNE NR MCROBERT,Newport
1197,KOROROIT/FERGUSON,Newport
2060,MASON STREET NR BLENHEIM RD,Newport
3210,DOUGLAS/NORTH,Newport
3759,NORTH NR HALL,Newport
3760,MELBOURNE NR WILKINS,Newport
4967,MELBOURNE/MASON,Newport
4981,MELBOURNE NR BUNBURY (FIRE STN),Newport
5021,CORIO-WAURN PONDS(LATROBE)/KILGOUR/NOBLE,Newtown (Greater Geelong - Vic.)
5094,PAKINGTON NR RETREAT,Newtown (Greater Geelong - Vic.)
5300,HAMILTON HWY (ABERDEEN)/PAKINGTON,Newtown (Greater Geelong - Vic.)
5301,PAKINGTON/NICHOLAS,Newtown (Greater Geelong - Vic.)
5302,HAMILTON HWY (ABERDEEN)/SHANNON,Newtown (Greater Geelong - Vic.)
5303,PAKINGTON/NOBLE,Newtown (Greater Geelong - Vic.)
5304,PAKINGTON/WEST FYANS,Newtown (Greater Geelong - Vic.)
5305,SHANNON/WEST FYANS,Newtown (Greater Geelong - Vic.)
5306,SHANNON/NOBLE,Newtown (Greater Geelong - Vic.)
5307,SHANNON/APHRASIA,Newtown (Greater Geelong - Vic.)
5308,HAMILTON HWY (ABERDEEN)/MINERVA,Newtown (Greater Geelong - Vic.)
5311,NOBLE NR CLAREMONT,Newtown (Greater Geelong - Vic.)
1366,KEILOR NEAR ELSTONE AVE,Niddrie
1465,KEILOR ROAD / GRANGE ROAD,Niddrie
2720,KEILOR/MATTHEWS,Niddrie
4309,KEILOR NR RYDER,Niddrie
4310,KEILOR NR MATTHEWS,Niddrie
188,PHE/CORRIGAN,Noble Park
190,PHE/CHANDLER/ELONERA,Noble Park
656,HEATHERTON/CHANDLER,Noble Park
925,CORRIGAN/ATHOL,Noble Park
927,CORRIGAN/LIGHTWOOD,Noble Park
928,DOUGLAS NR LEONARD,Noble Park
929,HEATHERTON/CORRIGAN,Noble Park
930,HEATHERTON/KELVINSIDE,Noble Park
933,CORRIGAN/NOBLE,Noble Park
938,HEATHERTON NR MEMORIAL,Noble Park
942,CORRIGAN/KINGSCLERE,Noble Park
945,DOUGLAS NR BUCKLEY,Noble Park
946,DOUGLAS NR FRANK,Noble Park
954,CHANDLER/DOUGLAS/RAILWAY,Noble Park
1110,PHE/HIMBECK/AMBULANCE,Noble Park
1180,HEATHERTON NR LIEGE,Noble Park
1235,HEATHERTON/DOUGLAS/LIGHTWOOD,Noble Park
3097,RAILWAY NR CYRIL,Noble Park
189,PHE/BROWNS,Noble Park North
658,JACKSONS NR JUSTIN,Noble Park North
666,JACKSONS NR AHERN,Noble Park North
953,ELONERA NR TITCHER,Noble Park North
5008,CORIO-WAURN PONDS NR BELLBIRD,Norlane
5009,CORIO-WAURN PONDS / SPARKS,Norlane
5011,CORIO-WAURN POND/NTH SHORE/THE BOULEVARD,Norlane
5024,COX NR NEVADA,Norlane
5025,THOMPSON/BOULEVARD,Norlane
5028,THOMPSON NR SPARKS,Norlane
5072,THOMPSON/COX,Norlane
5111,CORIO-WAURN PONDS/YOORINGA/FORSTER,Norlane
5115,THOMPSON/DONNYBROOK,Norlane
6250,HOLDSWORTH/HOLMES/SANDHURST,North Bendigo
6269,LUCAN/NOLAN,North Bendigo
5013,CORIO-WAURN PONDS / MACKEY,North Geelong
5014,CORIO-WAURN PONDS / VICTORIA,North Geelong
5085,THOMPSON/VICTORIA,North Geelong
5100,MIDLAND HWY/PAKINGTON/STUBBS,North Geelong
5101,SEPARATION/DOURO,North Geelong
5102,MIDLAND HWY/CHURCH,North Geelong
5104,MIDLAND HWY NR STODDART,North Geelong
1053,ABBOTSFORD/HAINES,North Melbourne
1054,MACAULAY NR FOGARTY,North Melbourne
1733,Boundary Road near Sutton Street,North Melbourne
1772,Arden St/Court St/Chetwyn St/Wreckyn St,North Melbourne
2937,DRYBURGH/QUEENSBERRY,North Melbourne
3157,Flemington Road/Carpark Access,North Melbourne
3947,ARDEN/LAURENS,North Melbourne
4456,FLEMINGTON/ROYAL MELB HOSP(NR VILLIERS),North Melbourne
4460,FLEMINGTON/CHURCH,North Melbourne
4461,FLEMINGTON/RACECOURSE/ELLIOT,North Melbourne
4463,FLEMINGTON/ABBOTSFORD,North Melbourne
4464,FLEMINGTON NR CHILDREN'S HOSPITAL,North Melbourne
4475,RACECOURSE/BOUNDARY,North Melbourne
4479,MACAULAY NR HAINES,North Melbourne
4485,MACAULAY NR LANGFORD,North Melbourne
4490,BOUNDARY/MACAULAY,North Melbourne
4491,CURZON/HAINES,North Melbourne
4492,ARDEN/DRYBURGH/MACAULAY,North Melbourne
4493,ARDEN/ABBOTSFORD,North Melbourne
4494,ARDEN/CURZON,North Melbourne
4495,ARDEN/ERROL,North Melbourne
4496,QUEENSBERRY/ABBOTSFORD,North Melbourne
4497,QUEENSBERRY/CURZON,North Melbourne
4498,ERROL/QUEENSBERRY,North Melbourne
4499,QUEENSBERRY/PEEL,North Melbourne
4501,VICTORIA/ABBOTSFORD,North Melbourne
4502,VICTORIA/KING/CURZON,North Melbourne
4504,VICTORIA/CHETWYND,North Melbourne
4507,QUEENSBERRY/CHETWYND,North Melbourne
4508,VICTORIA NR O'CONNELL,North Melbourne
2970,VICTORIA/WESTGARTH/JEFFREY,Northcote
2972,VICTORIA NR CLARKE,Northcote
2973,VICTORIA NR MITCHELL,Northcote
2975,SEPARATION NR BURT,Northcote
3305,HEIDELBERG/YARRA BEND/JEFFREY,Northcote
3671,ST GEORGES/MERRI/CHARLES,Northcote
4155,HIGH NR WALKER,Northcote
4157,HIGH NR UNION,Northcote
4160,ST GEORGES NR KEMP,Northcote
4657,HIGH NR LAWRY,Northcote
4659,ST GEORGES NR CLARKE,Northcote
4662,HIGH/DAREBIN,Northcote
4665,ST GEORGES NR SUMNER,Northcote
4668,ST GEORGES/ARTHURTON,Northcote
4669,HIGH/SEPARATION/ARTHURTON,Northcote
4670,SEPARATION/VICTORIA,Northcote
4672,VICTORIA/BASTINGS,Northcote
4674,CLARKE NR OXFORD,Northcote
4676,ST GEORGES NR WESTBOURNE,Northcote
4678,HIGH/DENNIS,Northcote
4679,HIGH NR MITCHELL,Northcote
4680,HIGH NR WESTBOURNE,Northcote
4681,HIGH/CLARKE,Northcote
4682,HIGH/WESTGARTH,Northcote
4683,WESTGARTH NR GREEN,Northcote
4684,SOUTH NR WASTELL,Northcote
4685,ST GEORGES NR BEAVERS,Northcote
4687,SEPARATION/CAR PARK,Northcote
4689,SOUTH NR MASON,Northcote
446,FERNTREE GULLY NR HOWLEYS,Notting Hill
4717,BLACKBURN/NORMANBY,Notting Hill
6308,Swanhill-Sealake Rd / Campbell St,Nowie
111,MAROONDAH HWY/METROPOLITAN,Nunawading
116,MAROONDAH HWY/FIRE STN,Nunawading
117,MAROONDAH/SPRINGVALE,Nunawading
119,MAROONDAH/ROOKS,Nunawading
153,MAROONDAH/CIVIC CENTRE,Nunawading
297,MAROONDAH HWY/BRAND SMART,Nunawading
409,SPRINGVALE NR MILTON,Nunawading
413,SPRINGVALE/SPRINGFIELD,Nunawading
414,SPRINGVALE NR TUNSTALL,Nunawading
415,SPRINGVALE NR WALKERS/SILVER,Nunawading
416,SPRINGVALE NR STATION,Nunawading
576,SPRINGVALE/EASTERN FWY/EASTLINK,Nunawading
584,SPRINGFIELD NR MARDION,Nunawading
2016,ROOKS NR MAURICE,Nunawading
2030,Rooks btw Queens & Station,Nunawading
2218,STATION NR WOOD,Nunawading
3569,Station Street NR Springvale Road,Nunawading
3596,PASCOE VALE NR MAIN,Oak Park
3597,PASCOE VALE/DEVON/WINIFRED,Oak Park
3598,PASCOE VALE NR WILLETT,Oak Park
3604,PASCOE VALE NR MEAKER,Oak Park
2426,PHE/ATKINSON,Oakleigh
2427,PHE/FERNTREE GULLY,Oakleigh
2955,HUNTINGDALE NR HUME,Oakleigh
2957,ATHERTON/STATION,Oakleigh
2959,ATHERTON NR REGENT (OAK FIRE STN),Oakleigh
3045,CHESTER NR EATON,Oakleigh
3046,PORTMAN NR EATON,Oakleigh
3280,FERNTREE GULLY/HUNTINGDALE,Oakleigh
3565,NORTH NR WINDSOR,Oakleigh
3692,WARRIGAL NR KANGAROO,Oakleigh
3693,WARRIGAL/NORTH,Oakleigh
4690,ATHERTON NR DRUMMOND,Oakleigh
4691,ATHERTON/ATKINSON/HANOVER,Oakleigh
4707,HAUGHTON NR JOHNSON,Oakleigh
4713,HANOVER NR PORTMAN,Oakleigh
3774,CLAYTON BTW BAYVIEW & STEWART,Oakleigh East
4714,FERNTREE GULLY NR MACRINA,Oakleigh East
1359,WARRIGAL/LINKS ESTATE ACCESS,Oakleigh South
1378,CENTRE / MASTERS ACCESS,Oakleigh South
3199,CENTRE/ESKAY,Oakleigh South
3562,NORTH NR SHAFTON,Oakleigh South
3564,NORTH/GOLF/GOLF LINKS,Oakleigh South
3566,NORTH/MILGATE/FENTON,Oakleigh South
3639,OLD DANDENONG/BOURKE,Oakleigh South
3701,WARRIGAL NR DELIA,Oakleigh South
3702,WARRIGAL NR GLOVER,Oakleigh South
4693,CENTRE NR RILEY,Oakleigh South
4694,CENTRE/CLARINDA/HUNTINGDALE,Oakleigh South
